epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
130,5034.03,0.91127,2.21143,1.09898,0.76506,0.74677,0.74484,0.45461,2.09307,5.59459,1.98634,0.000159151,5.30502e-05,0.000159151,5.30502e-05,0.000159151,5.30502e-05,0.000159151,5.30502e-05
131,5096.6,0.76868,1.47279,1.05925,0.74906,0.75347,0.73271,0.4401,2.12362,5.75085,2.03842,0.000152082,5.0694e-05,0.000152082,5.0694e-05,0.000152082,5.0694e-05,0.000152082,5.0694e-05
132,5135.16,0.75709,1.43602,1.04236,0.75825,0.74582,0.73392,0.44668,2.07429,5.71492,2.00416,0.000145013,4.83378e-05,0.000145013,4.83378e-05,0.000145013,4.83378e-05,0.000145013,4.83378e-05
133,5173,0.74774,1.40991,1.05103,0.76552,0.74248,0.73712,0.44905,2.08526,5.67919,2.00299,0.000137945,4.59816e-05,0.000137945,4.59816e-05,0.000137945,4.59816e-05,0.000137945,4.59816e-05
134,5210.73,0.74629,1.38324,1.04969,0.77579,0.73641,0.74327,0.45594,2.08367,5.60081,2.00504,0.000130876,4.36254e-05,0.000130876,4.36254e-05,0.000130876,4.36254e-05,0.000130876,4.36254e-05
135,5248.55,0.73768,1.36464,1.04238,0.76941,0.73933,0.74174,0.45431,2.1039,5.66902,2.02323,0.000123808,4.12692e-05,0.000123808,4.12692e-05,0.000123808,4.12692e-05,0.000123808,4.12692e-05
136,5286.64,0.75492,1.38643,1.03994,0.76918,0.74317,0.74159,0.45648,2.07543,5.63539,2.00067,0.000116739,3.8913e-05,0.000116739,3.8913e-05,0.000116739,3.8913e-05,0.000116739,3.8913e-05
137,5324.56,0.74017,1.37378,1.03932,0.76723,0.74405,0.74368,0.45849,2.06931,5.58416,2.00552,0.00010967,3.65568e-05,0.00010967,3.65568e-05,0.00010967,3.65568e-05,0.00010967,3.65568e-05
138,5362.57,0.73942,1.36692,1.04187,0.77001,0.74148,0.7446,0.45926,2.07124,5.62044,2.00702,0.000102602,3.42006e-05,0.000102602,3.42006e-05,0.000102602,3.42006e-05,0.000102602,3.42006e-05
139,5400.65,0.73039,1.3493,1.03505,0.76245,0.75176,0.74574,0.4614,2.0594,5.60123,1.99403,9.55332e-05,3.18444e-05,9.55332e-05,3.18444e-05,9.55332e-05,3.18444e-05,9.55332e-05,3.18444e-05
140,5438.67,0.73295,1.35858,1.0276,0.76828,0.7371,0.7421,0.45695,2.07623,5.6112,2.00886,8.84646e-05,2.94882e-05,8.84646e-05,2.94882e-05,8.84646e-05,2.94882e-05,8.84646e-05,2.94882e-05
141,5476.4,0.73219,1.35628,1.03754,0.7739,0.73442,0.74105,0.45632,2.07544,5.61328,2.00942,8.1396e-05,2.7132e-05,8.1396e-05,2.7132e-05,8.1396e-05,2.7132e-05,8.1396e-05,2.7132e-05
142,5514.19,0.72507,1.35096,1.03288,0.76596,0.74102,0.74412,0.45607,2.07825,5.61121,2.01404,7.43274e-05,2.47758e-05,7.43274e-05,2.47758e-05,7.43274e-05,2.47758e-05,7.43274e-05,2.47758e-05
143,5552.14,0.72571,1.34364,1.03392,0.76667,0.7398,0.74619,0.45965,2.06069,5.60981,1.99709,6.72588e-05,2.24196e-05,6.72588e-05,2.24196e-05,6.72588e-05,2.24196e-05,6.72588e-05,2.24196e-05
144,5589.91,0.72419,1.32759,1.02477,0.76555,0.74271,0.74572,0.45863,2.07027,5.58494,2.00324,6.01902e-05,2.00634e-05,6.01902e-05,2.00634e-05,6.01902e-05,2.00634e-05,6.01902e-05,2.00634e-05
145,5627.61,0.72921,1.33441,1.03529,0.76968,0.7418,0.74648,0.46056,2.06487,5.55895,1.99518,5.31216e-05,1.77072e-05,5.31216e-05,1.77072e-05,5.31216e-05,1.77072e-05,5.31216e-05,1.77072e-05
146,5665.22,0.72277,1.32553,1.03239,0.77071,0.73753,0.74778,0.46098,2.07319,5.57018,1.99997,4.6053e-05,1.5351e-05,4.6053e-05,1.5351e-05,4.6053e-05,1.5351e-05,4.6053e-05,1.5351e-05
147,5703.07,0.71348,1.3241,1.02524,0.77164,0.7378,0.74778,0.46091,2.08723,5.60566,2.0168,3.89844e-05,1.29948e-05,3.89844e-05,1.29948e-05,3.89844e-05,1.29948e-05,3.89844e-05,1.29948e-05
148,5740.95,0.72405,1.34903,1.0309,0.77226,0.73602,0.74732,0.45879,2.08818,5.6249,2.01714,3.19158e-05,1.06386e-05,3.19158e-05,1.06386e-05,3.19158e-05,1.06386e-05,3.19158e-05,1.06386e-05
149,5778.75,0.7324,1.32504,1.04367,0.75199,0.75868,0.74854,0.46244,2.07063,5.59473,2.00245,2.48472e-05,8.2824e-06,2.48472e-05,8.2824e-06,2.48472e-05,8.2824e-06,2.48472e-05,8.2824e-06
150,5816.66,0.71838,1.32062,1.03432,0.77204,0.7375,0.74846,0.4623,2.06423,5.60109,1.9952,1.77786e-05,5.9262e-06,1.77786e-05,5.9262e-06,1.77786e-05,5.9262e-06,1.77786e-05,5.9262e-06
