epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
130,5888.52,0.95665,3.65075,1.12105,0.74141,0.71298,0.73897,0.45293,2.10629,10.6995,2.02645,0.000159151,5.30502e-05,0.000159151,5.30502e-05,0.000159151,5.30502e-05,0.000159151,5.30502e-05
131,5953.25,0.80864,2.43705,1.08879,0.73508,0.70827,0.73133,0.43554,2.14243,10.4982,2.08189,0.000152082,5.0694e-05,0.000152082,5.0694e-05,0.000152082,5.0694e-05,0.000152082,5.0694e-05
132,5997,0.79594,2.34179,1.08247,0.73499,0.70877,0.73169,0.4399,2.11096,10.5465,2.05777,0.000145013,4.83378e-05,0.000145013,4.83378e-05,0.000145013,4.83378e-05,0.000145013,4.83378e-05
133,6040.86,0.78883,2.32998,1.07731,0.74,0.70709,0.73344,0.43999,2.13767,10.4827,2.08338,0.000137945,4.59816e-05,0.000137945,4.59816e-05,0.000137945,4.59816e-05,0.000137945,4.59816e-05
134,6084.78,0.79384,2.31259,1.07853,0.73407,0.70964,0.73273,0.44081,2.12592,10.6656,2.0694,0.000130876,4.36254e-05,0.000130876,4.36254e-05,0.000130876,4.36254e-05,0.000130876,4.36254e-05
135,6128.62,0.78148,2.25075,1.07218,0.73704,0.70675,0.73309,0.44446,2.10775,10.6326,2.06432,0.000123808,4.12692e-05,0.000123808,4.12692e-05,0.000123808,4.12692e-05,0.000123808,4.12692e-05
136,6172.45,0.78896,2.30324,1.07166,0.74133,0.70637,0.73568,0.44504,2.10112,10.6374,2.06969,0.000116739,3.8913e-05,0.000116739,3.8913e-05,0.000116739,3.8913e-05,0.000116739,3.8913e-05
137,6216.11,0.76787,2.25564,1.06178,0.74473,0.70513,0.73781,0.44913,2.08938,10.5328,2.06413,0.00010967,3.65568e-05,0.00010967,3.65568e-05,0.00010967,3.65568e-05,0.00010967,3.65568e-05
138,6259.85,0.76579,2.26011,1.0628,0.73819,0.70566,0.73578,0.45005,2.08798,10.6018,2.04978,0.000102602,3.42006e-05,0.000102602,3.42006e-05,0.000102602,3.42006e-05,0.000102602,3.42006e-05
139,6303.95,0.76142,2.2305,1.06352,0.74231,0.70658,0.73839,0.45365,2.06862,10.6232,2.03094,9.55332e-05,3.18444e-05,9.55332e-05,3.18444e-05,9.55332e-05,3.18444e-05,9.55332e-05,3.18444e-05
140,6347.91,0.76629,2.25972,1.06781,0.74013,0.70775,0.73824,0.45316,2.06711,10.5835,2.02997,8.84646e-05,2.94882e-05,8.84646e-05,2.94882e-05,8.84646e-05,2.94882e-05,8.84646e-05,2.94882e-05
141,6391.69,0.77425,2.2358,1.06462,0.74145,0.70613,0.73871,0.45406,2.07097,10.5718,2.03248,8.1396e-05,2.7132e-05,8.1396e-05,2.7132e-05,8.1396e-05,2.7132e-05,8.1396e-05,2.7132e-05
142,6435.4,0.75856,2.24631,1.05758,0.7357,0.70898,0.73772,0.45601,2.05644,10.5646,2.02274,7.43274e-05,2.47758e-05,7.43274e-05,2.47758e-05,7.43274e-05,2.47758e-05,7.43274e-05,2.47758e-05
143,6479.18,0.76111,2.20812,1.05757,0.7427,0.70433,0.73884,0.45392,2.07069,10.6325,2.02867,6.72588e-05,2.24196e-05,6.72588e-05,2.24196e-05,6.72588e-05,2.24196e-05,6.72588e-05,2.24196e-05
144,6523.08,0.78601,2.2696,1.07759,0.74172,0.70758,0.74135,0.45742,2.05067,10.5241,2.0119,6.01902e-05,2.00634e-05,6.01902e-05,2.00634e-05,6.01902e-05,2.00634e-05,6.01902e-05,2.00634e-05
145,6566.9,0.74977,2.20445,1.04903,0.74329,0.70496,0.74109,0.4578,2.05097,10.4919,2.01258,5.31216e-05,1.77072e-05,5.31216e-05,1.77072e-05,5.31216e-05,1.77072e-05,5.31216e-05,1.77072e-05
146,6610.96,0.76594,2.24766,1.06661,0.73967,0.70756,0.74146,0.45664,2.05928,10.5319,2.01682,4.6053e-05,1.5351e-05,4.6053e-05,1.5351e-05,4.6053e-05,1.5351e-05,4.6053e-05,1.5351e-05
147,6654.88,0.7564,2.21088,1.0598,0.74094,0.70758,0.74211,0.45659,2.05917,10.5335,2.01786,3.89844e-05,1.29948e-05,3.89844e-05,1.29948e-05,3.89844e-05,1.29948e-05,3.89844e-05,1.29948e-05
148,6698.74,0.75606,2.19737,1.05315,0.74637,0.70451,0.74226,0.45718,2.05763,10.6148,2.01345,3.19158e-05,1.06386e-05,3.19158e-05,1.06386e-05,3.19158e-05,1.06386e-05,3.19158e-05,1.06386e-05
149,6742.67,0.76338,2.21408,1.06606,0.74801,0.7027,0.7416,0.45549,2.06098,10.5875,2.01735,2.48472e-05,8.2824e-06,2.48472e-05,8.2824e-06,2.48472e-05,8.2824e-06,2.48472e-05,8.2824e-06
150,6786.38,0.77796,2.26175,1.06816,0.74209,0.70607,0.74152,0.45708,2.05767,10.5353,2.01728,1.77786e-05,5.9262e-06,1.77786e-05,5.9262e-06,1.77786e-05,5.9262e-06,1.77786e-05,5.9262e-06
